title,time,url,title_rank,content_rank
雄安这一年：商场随处可见印“雄安村民”字样的T恤,2018-04-04 05:37,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyswxnq2283170.shtml,-1,-1
分析称中美贸易摩擦转化为贸易战风险大增,2018-04-04 05:37,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyswxnq2283108.shtml,-1,1
刘鹤:推进科技体制改革 高度认识科技工作极端重要性,2018-04-04 05:35,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3595318.shtml,-1,-1
雄安新区成立一周年的新风貌,2018-04-04 05:35,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3595315.shtml,-1,14
数字货币大跌 矿机显卡等相关产业受挫英伟达遭下调,2018-04-04 05:35,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyswxnq2282634.shtml,-1,-1
股市反弹油价拒连阴 多空齐盼EIA为油市指明方向,2018-04-04 05:33,http://finance.sina.com.cn/money/forex/hbfx/2018-04-04/doc-ifyteqtq3595027.shtml,-1,-1
"党报:中国有底气对美强力回击 美强硬措施无异""自杀\…",2018-04-04 05:18,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3592897.shtml,-1,1
白宫暂放亚马逊逃出生天，美股绝地反击后市隐忧犹存,2018-04-04 05:13,http://www.sohu.com/a/227220514_420078,-1,-1
美国发布建议征收中国产品关税清单（全译版）,2018-04-04 05:08,http://finance.sina.com.cn/stock/usstock/c/2018-04-04/doc-ifysuuya2885227.shtml,1,-1
刘士余：坚定不移深化政治巡视,2018-04-04 04:10,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3585669.shtml,-1,43
北京房租年后小幅上涨 业内:涨幅处于合理区间,2018-04-04 04:10,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3585666.shtml,-1,-1
南下资金港股抢筹 医药地产服装三分天下,2018-04-04 04:10,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3585742.shtml,-1,-1
推动资本市场改革开放发展取得新成就,2018-04-04 04:10,http://finance.sina.com.cn/stock/y/2018-04-04/doc-ifyteqtq3585701.shtml,-1,7
刘士余：坚定不移深化政治巡视,2018-04-04 04:10,http://finance.sina.com.cn/stock/y/2018-04-04/doc-ifyswxnq2272956.shtml,-1,43
推动资本市场改革开放发展取得新成就,2018-04-04 04:10,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3585687.shtml,-1,7
北京税务部门开展税收政策宣传,2018-04-04 04:09,http://www.sohu.com/a/227216155_120702,-1,-1
沪铝二季度有望开启反弹之旅,2018-04-04 04:00,http://finance.sina.com.cn/money/future/fmnews/2018-04-04/doc-ifyswxnq2271767.shtml,-1,-1
人民日报：防止PPP泛化滥用是防范金融风险重要一环,2018-04-04 03:46,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3582615.shtml,-1,17
第二季度我国居民整体出游意愿超八成,2018-04-04 03:46,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyswxnq2269944.shtml,-1,-1
人民日报：美国对我市场准入方面的指责不符合实际,2018-04-04 03:45,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3582514.shtml,-1,-1
资金“惜售”沪深300 资金布局“假日经济”,2018-04-04 03:39,http://finance.sina.com.cn/stock/marketresearch/2018-04-04/doc-ifyswxnq2268603.shtml,43,39
证监会:资本市场稳健运行纳入金融稳定大局统筹谋划,2018-04-04 03:28,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyswxnq2265925.shtml,-1,7
遏制隐性债务增量 两部委推出棚改专项债,2018-04-04 03:28,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3578542.shtml,-1,42
如果USPS加价 亚马逊可能会加速发展自己的物流服务,2018-04-04 03:28,http://finance.sina.com.cn/stock/usstock/c/2018-04-04/doc-ifysuuya2809478.shtml,-1,-1
国企资产负债率分三类管理 结构性去杠杆为基本思路,2018-04-04 03:28,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3578547.shtml,-1,4
制造业减税成重点市场主体 高质量发展动力增强,2018-04-04 03:28,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3578552.shtml,-1,-1
银行等输血PPP项目 财政部区别设限,2018-04-04 03:28,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyswxnq2265922.shtml,-1,17
以分类施策为抓手 主动防范化解金融风险,2018-04-04 03:28,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyswxnq2265927.shtml,-1,-1
知情人士称白宫内部并无针对亚马逊采取行动的讨论,2018-04-04 03:18,http://finance.sina.com.cn/stock/usstock/c/2018-04-04/doc-ifysuuya2800705.shtml,-1,10
原油期货人民币报价行稳致远,2018-04-04 03:09,http://finance.sina.com.cn/money/future/fmnews/2018-04-04/doc-ifyswxnq2263632.shtml,-1,-1
证监会：全力维护资本市场稳健运行,2018-04-04 03:07,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3575947.shtml,6,7
谢伏瞻：执掌社科院的经济学家 “首席”智囊回归,2018-04-04 03:03,http://finance.sina.com.cn/roll/2018-04-04/doc-ifysuuya2781282.shtml,-1,-1
800亿市值190倍市盈率 科大讯飞如何证明自己,2018-04-04 03:00,http://finance.sina.com.cn/roll/2018-04-04/doc-ifysuuya2775899.shtml,-1,-1
央行工作论文：可将负利率纳入正常货币政策工具箱,2018-04-04 03:00,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3574505.shtml,46,38
习近平将出席博鳌论坛并发表重要主旨演讲,2018-04-04 02:51,http://finance.sina.com.cn/roll/2018-04-04/doc-ifysuuya2766369.shtml,-1,-1
中财委会议提出结构性去杠杆 措施将更加精准,2018-04-04 02:51,http://finance.sina.com.cn/roll/2018-04-04/doc-ifysuuya2766337.shtml,4,4
【欧股收盘】科技股遭到抛售 欧股收盘下滑,2018-04-04 02:26,http://finance.sina.com.cn/stock/usstock/c/2018-04-04/doc-ifysuuya2739257.shtml,52,-1
Williams调任纽约联储行长 鲍威尔货币政策雏形初…,2018-04-04 02:22,http://finance.sina.com.cn/stock/usstock/c/2018-04-04/doc-ifysuuya2735365.shtml,-1,-1
钜盛华：拟清算处置9大资管计划所持万科A股份,2018-04-04 02:08,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifyteqtq3561765.shtml,17,3
分析人士：轮动速度加快 三因素制约大盘上攻脚步,2018-04-04 02:08,http://finance.sina.com.cn/stock/marketresearch/2018-04-04/doc-ifyteqtq3561751.shtml,-1,-1
挂牌企业“IPO撤退潮” 倒逼价值投资回归,2018-04-04 02:08,http://finance.sina.com.cn/stock/thirdmarket/2018-04-04/doc-ifyswxnq2249167.shtml,-1,-1
证监会：全力维护资本市场稳健运行,2018-04-04 02:03,http://finance.sina.com.cn/stock/y/2018-04-04/doc-ifyteqtq3560018.shtml,6,7
医药行业“春意浓” 基金机构紧盯“吃药”行情,2018-04-04 02:03,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyteqtq3560025.shtml,-1,-1
市场多变分化加剧难选股 机构斗法灵活增减巧持仓,2018-04-04 02:03,http://finance.sina.com.cn/stock/marketresearch/2018-04-04/doc-ifyswxnq2247404.shtml,-1,-1
政策暖风频吹 创新医疗企业上市“版图”重构,2018-04-04 02:03,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyswxnq2247408.shtml,-1,2
乐视网：已将所持新乐视智家股权质押,2018-04-04 02:03,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifyswxnq2247399.shtml,-1,24
【欧股收盘】科技股遭到抛售 欧股收盘下滑,2018-04-04 02:02,http://www.sohu.com/a/227214720_119759,52,-1
机构：实际利率升高暗藏隐忧，金价或跌破1000美元？,2018-04-04 01:54,http://www.sohu.com/a/227216064_420078,-1,-1
【欧股收盘】科技股遭到抛售 欧股收盘下滑,2018-04-04 01:47,http://www.sohu.com/a/227213995_119759,52,-1
建立第三方账户 为共享经济押金产权兜底,2018-04-04 01:37,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3552353.shtml,-1,-1
肺结节年AB面 检测精准度屡破记录临床价值存争议,2018-04-04 01:24,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyswxnq2236659.shtml,-1,44
五大行去年减员2.7万 平均年薪24万,2018-04-04 01:20,http://www.sohu.com/a/227213824_114988,-1,-1
郑眼看盘：干扰因素较多 深跌可考虑低吸,2018-04-04 01:14,http://finance.sina.com.cn/stock/jsy/2018-04-04/doc-ifyswxnq2233732.shtml,-1,-1
因辞职闹分歧 广济药业子公司原董事长申请劳动仲裁,2018-04-04 01:14,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifyswxnq2233550.shtml,-1,-1
原油期货上市首周总成交额破千亿 价格发现功能初显,2018-04-04 01:14,http://finance.sina.com.cn/stock/ms/2018-04-04/doc-ifyteqtq3546172.shtml,-1,-1
资本热捧巨头青睐 AI+医疗影像为何扎堆肺结节,2018-04-04 01:14,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyswxnq2233460.shtml,-1,44
监管出重拳 非法互联网资管6月底前清零,2018-04-04 01:14,http://finance.sina.com.cn/stock/y/2018-04-04/doc-ifyswxnq2233772.shtml,45,8
只是医生助手不可过度神话 AI+影像难现“集中爆发”,2018-04-04 01:13,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyswxnq2233400.shtml,-1,44
销售员连年精简 百润股份子公司未达业绩承诺遭问询,2018-04-04 01:13,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifyteqtq3546036.shtml,-1,-1
专访万里云CEO黄家祥：医学影像AI还在幼儿园阶段,2018-04-04 01:13,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyteqtq3546002.shtml,-1,44
黄少卿:若资本为王 互联网出行将是一场无止境的战场,2018-04-04 01:13,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyswxnq2233091.shtml,-1,-1
前2月寿险公司原保费降幅收窄 平安人寿双超中国人寿,2018-04-04 01:12,http://finance.sina.com.cn/stock/yjdt/2018-04-04/doc-ifyteqtq3545689.shtml,-1,-1
去年四季度增减参半 “国家队”依然重仓券商板块,2018-04-04 01:12,http://finance.sina.com.cn/stock/zldx/2018-04-04/doc-ifyteqtq3545491.shtml,-1,-1
道达投资手记：A股收盘后港股传来好消息,2018-04-04 01:12,http://finance.sina.com.cn/stock/jsy/2018-04-04/doc-ifyteqtq3545454.shtml,-1,-1
负债居高不下 改革能否让法铁扭亏为盈,2018-04-04 01:10,http://www.sohu.com/a/227213619_115865,-1,-1
用美团打车竟叫来EVCARD 美团审核机制屡遭诟病,2018-04-04 01:10,http://finance.sina.com.cn/consume/puguangtai/2018-04-04/doc-ifyteqtq3544412.shtml,-1,-1
研判失误 多位明星基金经理业绩“变脸”,2018-04-04 01:10,http://www.sohu.com/a/227213383_115865,-1,-1
业绩　扩大线上引流　七匹狼去年营收上涨16.87%,2018-04-04 01:09,http://www.sohu.com/a/227213183_115865,-1,-1
工信部调查WiFi万能钥匙“蹭网”,2018-04-04 01:09,http://www.sohu.com/a/227213615_115865,-1,-1
笼络线下商超 末端配送打响技术输出战,2018-04-04 01:09,http://www.sohu.com/a/227213533_115865,-1,-1
联姻V.Fine 豆瓣音乐能否逆势求生,2018-04-04 01:09,http://www.sohu.com/a/227213444_115865,-1,-1
美团搅局 摩拜面临站队难题,2018-04-04 01:09,http://www.sohu.com/a/227213375_115865,-1,5
B站用户直播《中邪》将被片方追责,2018-04-04 01:09,http://www.sohu.com/a/227213181_115865,-1,-1
布局　招聘网站衍生文化IP　BOSS直聘涉足网络影视制作,2018-04-04 01:09,http://www.sohu.com/a/227213448_115865,-1,-1
市场　北京首批“示范超市”获牌　产品溯源系统成标配,2018-04-04 01:09,http://www.sohu.com/a/227213379_115865,-1,-1
价格乱象待整治 同质骨灰盒价差高达50倍,2018-04-04 01:09,http://www.sohu.com/a/227213268_115865,-1,-1
中国将以相同标准回击美加税清单,2018-04-04 01:08,http://www.sohu.com/a/227213614_115865,-1,1
中方关税还击令美农户忧心 媒体：为美政府承担过失,2018-04-04 00:43,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3533896.shtml,-1,-1
日媒:中国关税措施显示不退让 未来或出乎特朗普预料,2018-04-04 00:43,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyswxnq2221049.shtml,-1,1
城市引才关键要留得住 引才政策需更加精细化,2018-04-04 00:41,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3533349.shtml,-1,-1
中国去杠杆进程2017年度报告:总体稳杠杆 局部去杠杆,2018-04-04 00:41,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3533360.shtml,-1,4
新时代金融业启动新征程 引领社会资金的优化配置,2018-04-04 00:41,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyswxnq2220520.shtml,-1,-1
春节后食品价格持续下降 3月物价涨幅或现明显回调,2018-04-04 00:41,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyswxnq2220502.shtml,18,40
国办发文完善仿制药供应保障 重点解决紧缺问题,2018-04-04 00:41,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyswxnq2220512.shtml,-1,12
去年住房按揭贷款增幅放缓,2018-04-04 00:41,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyswxnq2220511.shtml,-1,-1
以共享经济推进公共服务均等化,2018-04-04 00:41,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3533330.shtml,-1,-1
财政重点强农惠农政策：四大措施 支持农业结构调整,2018-04-04 00:41,http://finance.sina.com.cn/roll/2018-04-04/doc-ifyteqtq3533351.shtml,-1,-1
港媒：中国有多张王牌应对贸易战 不会重蹈日本覆辙,2018-04-04 00:38,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyswxnq2219458.shtml,-1,1
台媒称大陆对美加征关税只是小菜：今后还会更硬,2018-04-04 00:38,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3532251.shtml,1,-1
扩大线上引流 七匹狼去年营收上涨16.87%,2018-04-04 00:25,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifyswxnq2215676.shtml,-1,-1
A股风格转向研判失误 多位明星基金经理业绩“变脸”,2018-04-04 00:25,http://finance.sina.com.cn/stock/zldx/2018-04-04/doc-ifyswxnq2215574.shtml,-1,-1
将清算9个资管计划 宝能系勾勒退出万科路径,2018-04-04 00:25,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifyteqtq3528422.shtml,-1,3
应进一步优化停牌制度 万家乐重组停牌两个月不合适,2018-04-04 00:25,http://finance.sina.com.cn/stock/stocktalk/2018-04-04/doc-ifyteqtq3528382.shtml,-1,-1
姜超：年轻人每年减少500多万 库存预判房价失效,2018-04-04 00:23,http://finance.sina.com.cn/stock/stockptd/2018-04-04/doc-ifyswxnq2214913.shtml,-1,-1
宁德时代IPO过会在即 看谁在与独角兽一起共舞？,2018-04-04 00:18,http://finance.sina.com.cn/stock/marketresearch/2018-04-04/doc-ifyteqtq3525733.shtml,11,19
外媒头条：标普500指数可能在2500点附近触底,2018-04-04 00:14,http://finance.sina.com.cn/stock/usstock/c/2018-04-04/doc-ifysuuya2484579.shtml,-1,-1
“新手”入场“网约车大战2.0” 实为巨头间的游戏,2018-04-04 00:12,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyswxnq2210950.shtml,-1,35
三六零七成收入靠广告日赚924万 员工平均薪酬38万,2018-04-04 00:10,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifysuuya2475712.shtml,-1,-1
熊模昌诉华平股份一审败诉 称尚未决定后续动作,2018-04-04 00:06,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifyteqtq3521310.shtml,-1,-1
浮盈近500亿宝能向万科说分手 传宝能系将彻底退出,2018-04-04 00:03,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifysuuya2454855.shtml,-1,3
长安汽车3月召回25万辆居首 东风本田陷入沉默,2018-04-04 00:02,http://finance.sina.com.cn/stock/hyyj/2018-04-04/doc-ifyteqtq3519427.shtml,-1,-1
靠六个核桃孤军奋战 养元饮品上市后首份年报现双降,2018-04-04 00:01,http://finance.sina.com.cn/stock/s/2018-04-04/doc-ifyteqtq3519344.shtml,-1,26
新一轮减税减负具有新内涵,2018-04-04 00:00,http://www.sohu.com/a/227210677_115495,-1,-1
生还是不生？——来自12万人的生育调查,2018-04-04 00:00,http://www.sohu.com/a/227211286_467568,-1,-1
雄安概念股几轮起伏 分析师：炒作暂停 要找预期差,2018-04-03 23:59,http://finance.sina.com.cn/stock/hyyj/2018-04-03/doc-ifysuuya2443112.shtml,-1,14
大混战！传美团37亿美元“拿下”摩拜,2018-04-03 23:55,http://www.sohu.com/a/227212816_632979,-1,5
生活广场变垃圾中转站，经纬置地精心打造的城市绿洲“有味道”,2018-04-03 23:55,http://www.sohu.com/a/227212910_632979,-1,-1
携程专车获网约车牌照，出行市场再入“战国时代”,2018-04-03 23:55,http://www.sohu.com/a/227212575_632979,-1,35
摩根大通：标普500指数可能在2500点附近触底,2018-04-03 23:51,http://finance.sina.com.cn/stock/usstock/c/2018-04-03/doc-ifysuuya2424921.shtml,-1,-1
宝能开始出货了 钜盛华减持11.42亿股万科股权赚百亿,2018-04-03 23:48,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifysuuya2418278.shtml,-1,3
互联网资管结束野蛮生长 违规存量业务三个月内“清零”,2018-04-03 23:46,http://www.sohu.com/a/227209800_115865,-1,8
2017业绩预盈2100万变预亏1.1亿 海南椰岛遭闪…,2018-04-03 23:42,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyteqtq3513459.shtml,30,-1
浙商资本拟退出宁波股交中心 净资产4000万目前仍亏,2018-04-03 23:39,http://finance.sina.com.cn/stock/jhzx/2018-04-03/doc-ifyswxnq2198977.shtml,-1,-1
债券市场有一个创纪录7450亿美元的做空美元押注,2018-04-03 23:39,http://finance.sina.com.cn/stock/usstock/c/2018-04-03/doc-ifysuuya2394621.shtml,-1,-1
刘鹤：科技系统牢固树立“四个意识”,2018-04-03 23:38,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifysuuya2392433.shtml,-1,-1
持股万科3年浮盈480亿，宝能拟清盘资管计划,2018-04-03 23:31,http://www.sohu.com/a/227209333_100001551,7,3
去年四季度增减参半 “国家队”依然重仓券商板块,2018-04-03 23:30,http://finance.sina.com.cn/stock/marketresearch/2018-04-03/doc-ifysuuya2371846.shtml,-1,-1
熊模昌诉华平股份一审败诉 称尚未决定后续动作,2018-04-03 23:29,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyteqtq3508332.shtml,-1,-1
手动变速器总成营收大减 蓝黛传动净利同比下滑2.38%,2018-04-03 23:29,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyteqtq3508280.shtml,-1,-1
49只雄安概念股被机构调研1500余次 7大龙头风光不…,2018-04-03 23:28,http://finance.sina.com.cn/stock/jhzx/2018-04-03/doc-ifysuuya2368550.shtml,-1,-1
川投能源撤销40亿可转债 增资雅砻江水电仍在研究,2018-04-03 23:26,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq2194730.shtml,-1,-1
受老厂搬迁计划调整影响 黔轮胎A2017年预亏超1.8…,2018-04-03 23:24,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq2194049.shtml,-1,-1
兴证策略：市场或难出现整体性上涨 持续看好大创新,2018-04-03 23:24,http://finance.sina.com.cn/stock/marketresearch/2018-04-03/doc-ifysuuya2356716.shtml,-1,-1
海通策略：预计CDR对于投资者可能会有一定资质限制,2018-04-03 23:20,http://finance.sina.com.cn/stock/marketresearch/2018-04-03/doc-ifysuuya2345215.shtml,-1,2
李迅雷：中美之间不大可能出现愈演愈烈的贸易战,2018-04-03 23:17,http://finance.sina.com.cn/stock/jhzx/2018-04-03/doc-ifysuuya2337879.shtml,-1,1
董事长协助调查无法完全履职 天圣制药仍披露收购案,2018-04-03 23:15,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyteqtq3503239.shtml,-1,-1
刘鹤在科技部门调研强调 扎实做好科技改革发展工作,2018-04-03 23:12,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyteqtq3502400.shtml,-1,-1
深交所漫话股市：“双击”股票质押回购业务（三）,2018-04-03 23:10,http://finance.sina.com.cn/stock/jhzx/2018-04-03/doc-ifysuuya2315322.shtml,-1,-1
专项债再添新品种：棚改专项债试点发行,2018-04-03 23:09,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyswxnq2188158.shtml,-1,42
央行工作论文：货币当局可将负利率政策纳入工具箱,2018-04-03 23:08,http://finance.sina.com.cn/china/gncj/2018-04-04/doc-ifyswxnq2187863.shtml,46,38
房产税开征会害了穷人还是坑富人?任泽平:房产税真来暗藏三大利好,2018-04-03 23:00,http://www.sohu.com/a/227209163_644547,-1,-1
第一财经：降小微企业融资成本  大银行应有大作为,2018-04-03 22:52,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifyteqtq3494726.shtml,-1,-1
互联网资管必须持牌 堵住P2P、金交所逃避监管后门,2018-04-03 22:44,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifysuuya2240184.shtml,-1,8
中天金融收购华夏人寿的钱够了？出售地产业务筹资246亿元,2018-04-03 22:43,http://www.sohu.com/a/227206794_260616,-1,-1
中央财经委员会首提结构性去杠杆：哪些杠杆需要尽快降下来？,2018-04-03 22:43,http://www.sohu.com/a/227206836_260616,4,4
5银行去年人均薪超40万 人均创收平安305万农行10…,2018-04-03 22:39,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyteqtq3489516.shtml,-1,-1
宝能9资管将清仓万科:浮盈482亿落袋几多,2018-04-03 22:39,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq2176874.shtml,7,3
侠客岛：“独角兽”企业登陆A股 路还有多长？,2018-04-03 22:34,http://finance.sina.com.cn/stock/stockaritcle/2018-04-03/doc-ifysuuya2213655.shtml,-1,2
特朗普就任一年同期支持率超越奥巴马,2018-04-03 22:32,http://www.sohu.com/a/227210026_626685,-1,-1
标普：将恒大评级展望调整为正面 但短期债务持续增加,2018-04-03 22:28,http://www.sohu.com/a/227205200_118622,-1,-1
【深度报告·非银】新金融系列深度报告之二：透过CDR看中国股票市场供给侧改革,2018-04-03 22:27,http://www.sohu.com/a/227205954_619354,-1,-1
没完没了特朗普再次开骂 亚马逊股价转跌,2018-04-03 22:26,http://finance.sina.com.cn/stock/usstock/c/2018-04-03/doc-ifysuuya2187704.shtml,-1,10
乐视网：若2018持续大额亏损 则存在净资产为负风险,2018-04-03 22:24,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifysuuya2184400.shtml,-1,24
互联网资管须持牌照经营 定向委投为非法金融活动,2018-04-03 22:22,http://www.sohu.com/a/227205128_118622,-1,8
贸易战第一回合已打响，美前议员告诫中国拿捏分寸,2018-04-03 22:21,http://www.sohu.com/a/227209151_403246,-1,1
中央财经委员会首提结构性去杠杆:哪些需尽快降下来?,2018-04-03 22:20,http://finance.sina.com.cn/china/gncj/2018-04-03/doc-ifyswxnq2169221.shtml,4,4
中国卫通积极推进整体上市 获颁基础电信运营资质,2018-04-03 22:19,http://finance.sina.com.cn/stock/jhzx/2018-04-03/doc-ifyteqtq3481098.shtml,-1,-1
刘士余“火山口”的两年：证监改革 争议中前行,2018-04-03 22:11,http://finance.sina.com.cn/stock/jhzx/2018-04-03/doc-ifysuuya2144096.shtml,-1,-1
证监会:完善多层次资本市场体系 保持新股发行常态化,2018-04-03 22:07,http://finance.sina.com.cn/stock/marketresearch/2018-04-04/doc-ifyswxnq2161875.shtml,-1,7
香港零售销货值创8年来最大升幅 业界料升幅持续,2018-04-03 22:07,http://www.sohu.com/a/227203859_123753,-1,-1
广东珠海试点非居民身份证件信息联网核查,2018-04-03 22:05,http://finance.sina.com.cn/roll/2018-04-03/doc-ifyswxnq2160674.shtml,-1,-1
传摩拜陷入争夺战；互联网资管遭遇严整 | 创客日报,2018-04-03 22:05,http://www.sohu.com/a/227204329_460436,-1,-1
互金监管再度加码 互联网资管万亿存量化解难,2018-04-03 22:01,http://finance.sina.com.cn/roll/2018-04-03/doc-ifyteqtq3471171.shtml,-1,8
证监会：保持新股发行常态化 稳步实施退市制度,2018-04-03 21:59,http://www.sohu.com/a/227203282_561670,-1,7
沪深上市公司18年4月3日晚间上市公司重要公告,2018-04-03 21:59,http://www.sohu.com/a/227203627_115124,13,15
IPO严审效应：“堰塞湖”排队企业不足400家,2018-04-03 21:57,http://www.sohu.com/a/227203097_114986,-1,2
国家发改委：中国生猪生产出现过剩苗头,2018-04-03 21:57,http://finance.sina.com.cn/roll/2018-04-03/doc-ifyteqtq3469462.shtml,-1,-1
碧桂园、恒大、万科一季度销售齐超1500亿,2018-04-03 21:56,http://www.sohu.com/a/227203318_114986,-1,-1
不再做西方垃圾场！中国一纸禁令，韩国日本这次要吃苦了,2018-04-03 21:55,http://www.sohu.com/a/227207050_99988270,-1,-1
央视快评：决战决胜三大攻坚战,2018-04-03 21:54,http://www.sohu.com/a/227208401_115004,-1,-1
"特斯拉一季末Model 3单周产量2,020辆 股价盘…",2018-04-03 21:54,http://finance.sina.com.cn/stock/usstock/c/2018-04-03/doc-ifysuuya2089673.shtml,-1,-1
360上市后首份年报:利润增超80% 仍以软件服务为主,2018-04-03 21:51,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyteqtq3466959.shtml,-1,22
宝能9大资管计划清仓万科11.42亿股 380亿谁当接…,2018-04-03 21:51,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyswxnq2154310.shtml,7,3
中信建投等三家企业冲击A股，叁益科技IPO被否,2018-04-03 21:48,http://www.sohu.com/a/227244048_561670,-1,-1
证监会:完善多层次资本市场体系 保持新股发行常态化,2018-04-03 21:48,http://finance.sina.com.cn/stock/y/2018-04-03/doc-ifysuuya2071608.shtml,-1,7
美国本周公布对华加税清单 中国将以同样强度回击,2018-04-03 21:46,http://finance.sina.com.cn/roll/2018-04-03/doc-ifyteqtq3464337.shtml,29,1
谁在推动创业板的反弹？15只个股获深股通增持(名单),2018-04-03 21:45,http://finance.sina.com.cn/stock/jhzx/2018-04-03/doc-ifyswxnq2151325.shtml,-1,-1
沪股通成交创两月新高 流向消费防御品+科技+传媒,2018-04-03 21:45,http://finance.sina.com.cn/stock/jhzx/2018-04-03/doc-ifyteqtq3464145.shtml,-1,-1
宝能系拟处置大宗万科股权 前提是避免股价大幅波动,2018-04-03 21:45,http://finance.sina.com.cn/stock/s/2018-04-03/doc-ifyteqtq3464237.shtml,-1,3
雄安2019年5G预商用 成新通信技术创新试验场,2018-04-03 21:41,http://finance.sina.com.cn/roll/2018-04-03/doc-ifyteqtq3461777.shtml,-1,13
焦炭反弹有望延续,2018-04-03 21:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-03/doc-ifyswxnq2147157.shtml,-1,-1
螺纹钢：需求开始释放,2018-04-03 21:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-03/doc-ifyswxnq2147158.shtml,-1,-1
期权规则不断优化 市场制度日趋完善,2018-04-03 21:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-03/doc-ifyteqtq3459871.shtml,-1,-1
沪铝存在向上修复空间,2018-04-03 21:37,http://finance.sina.com.cn/money/future/fmnews/2018-04-03/doc-ifyteqtq3459874.shtml,-1,-1
