title,time,url,title_cut,title_rank
*ST众和：连续三年亏损 面临暂停上市风险,2018-04-28 06:40,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5796149.shtml,"['st', '亏损', '面临', '上市', '风险']",-1
隔夜要闻：美股涨跌不一 金价周内累跌1.1%,2018-04-28 06:39,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5794651.shtml,"['要闻', '金价', '累跌']",-1
智能网联已成大趋势 汽车巨头积极打造共享平台,2018-04-28 06:30,http://finance.sina.com.cn/stock/yjdt/2018-04-28/doc-ifztkpip5780874.shtml,"['智能网', '已成', '趋势', '汽车', '巨头', '打造', '共享', '平台']",-1
年报财务数据异常 泰豪科技被问询,2018-04-28 06:30,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5780972.shtml,"['年报', '财务数据', '泰豪', '科技', '问询']",-1
回归本源 信托业主动管理业务成转型重点,2018-04-28 06:30,http://finance.sina.com.cn/stock/yjdt/2018-04-28/doc-ifztkpip5780857.shtml,"['回归', '本源', '信托业', '管理', '业务', '转型', '重点']",-1
证监会公示：首批经备案区域性股权市场运营机构名单,2018-04-28 06:30,http://finance.sina.com.cn/stock/y/2018-04-28/doc-ifztkpip5780822.shtml,"['证监会', '公示', '备案', '区域性', '股权', '市场', '运营', '机构', '名单']",19
零售业务多点开花 平安银行一季报亮点频现,2018-04-28 06:30,http://finance.sina.com.cn/stock/e/2018-04-28/doc-ifztkpip5781008.shtml,"['零售', '业务', '开花', '银行', '季报', '亮点', '频现']",-1
精准打击异常交易 沪深交易所将定期发送监控账户,2018-04-28 06:30,http://finance.sina.com.cn/stock/y/2018-04-28/doc-ifztkpip5780744.shtml,"['精准', '打击', '交易', '交易所', '定期', '发送', '监控', '账户']",-1
建联盟造平台 东方明珠加码电竞产业,2018-04-28 06:30,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5780868.shtml,"['联盟', '平台', '东方明珠', '加码', '产业']",-1
证监会对5宗案件作出行政处罚 其中有3宗操纵市场案,2018-04-28 06:30,http://finance.sina.com.cn/stock/y/2018-04-28/doc-ifztkpip5780820.shtml,"['证监会', '案件', '作出', '行政处罚', '操纵', '市场']",-1
新三板创新层首次披露一季报 最后一刻上演生死时速,2018-04-28 06:30,http://finance.sina.com.cn/stock/newstock/zxdt/2018-04-28/doc-ifztkpip5780879.shtml,"['新三板', '创新', '披露', '季报', '上演', '生死时速']",-1
新湖中宝投资不走寻常路 潜伏多家“独角兽”,2018-04-28 06:30,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5780849.shtml,"['湖中', '投资', '寻常路', '潜伏', '独角兽']",-1
据新发规则 上市公司更正年报不再硬性要求全面审计,2018-04-28 06:30,http://finance.sina.com.cn/stock/zzzl/2018-04-28/doc-ifztkpip5780905.shtml,"['规则', '上市公司', '年报', '硬性', '要求', '全面', '审计']",-1
宜通世纪发生中毒事件 已有2人死亡,2018-04-28 06:30,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5780872.shtml,"['宜通', '世纪', '发生', '中毒事件', '已有', '死亡']",-1
报审查零距离 新三板逾万份年报披露收官,2018-04-28 06:30,http://finance.sina.com.cn/stock/newstock/zxdt/2018-04-28/doc-ifztkpip5780949.shtml,"['审查', '零距离', '新三板', '年报', '披露', '收官']",-1
A股行情仍有望在偏积极的氛围中展开,2018-04-28 06:30,http://finance.sina.com.cn/stock/marketresearch/2018-04-28/doc-ifztkpip5781002.shtml,"['a股', '有望', '氛围', '展开']",-1
上市首份年报业绩变脸 次新股恒林股份接问询函,2018-04-28 06:30,http://finance.sina.com.cn/stock/newstock/zxdt/2018-04-28/doc-ifztkpip5780882.shtml,"['上市', '年报', '业绩', '变脸', '次新股', '恒林', '股份', '问询']",-1
外媒头条:美国可能会延长钢铝关税的豁免期限,2018-04-28 06:26,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5775942.shtml,"['外媒', '头条', '美国', '延长', '钢铝', '关税', '豁免', '期限']",3
【原油收盘】4月美国石油钻井数增加28座 油价周五承压回撤,2018-04-28 06:25,http://www.sohu.com/a/229755113_119759,"['原油', '收盘', '美国', '石油', '钻井', '增加', '油价', '承压', '回撤']",-1
各地引进海外人才有哪些特点？补贴千万几成“标配”,2018-04-28 06:20,http://finance.sina.com.cn/china/gncj/2018-04-28/doc-ifztkpip5768359.shtml,"['引进', '海外', '人才', '特点', '补贴', '标配']",-1
资管新规打破刚性兑付，你的理财不再保本保收益,2018-04-28 06:08,http://www.sohu.com/a/229737740_614005,"['资管', '打破', '刚性', '兑付', '理财', '保本', '收益']",-1
中兴通讯拖累哪些股东：社保汇金外资一个不少，牛散章建平踩雷乐视后再度中招,2018-04-28 06:00,http://www.sohu.com/a/229754573_391476,"['中兴', '拖累', '股东', '社保', '汇金', '外资', '牛散章', '建平', '踩雷', '乐视', '中招']",-1
Sprint和T-mobile合并将达成 交易规模达2…,2018-04-28 05:56,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5727558.shtml,"['sprint', 'mobile', '合并', '达成', '交易', '规模']",-1
特朗普可能会延长钢铝关税豁免期限至5月1日之后,2018-04-28 05:47,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5712319.shtml,"['特朗普', '延长', '钢铝', '关税', '豁免', '期限']",3
安纳达部分生产线停产整治,2018-04-28 05:46,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5710877.shtml,"['安纳达', '部分', '生产线', '停产', '整治']",-1
辉丰股份一高管被监视居住,2018-04-28 05:46,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5710880.shtml,"['辉丰', '股份', '监视居住']",-1
资管新规发布 过渡期延至2020年末,2018-04-28 05:44,http://finance.sina.com.cn/stock/y/2018-04-28/doc-ifztkpip5707140.shtml,"['资管', '发布', '过渡期', '延至']",17
首批区域性股权市场运营机构亮相,2018-04-28 05:44,http://finance.sina.com.cn/stock/y/2018-04-28/doc-ifztkpip5707149.shtml,"['区域性', '股权', '市场', '运营', '机构', '亮相']",19
证监会：完善财务信息更正信披监管要求,2018-04-28 05:44,http://finance.sina.com.cn/stock/y/2018-04-28/doc-ifztkpip5707147.shtml,"['证监会', '完善', '财务', '信息', '信披', '监管', '要求']",-1
中低端酒处境尴尬:金种子酒净利润持续5年下降,2018-04-28 05:44,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5707263.shtml,"['中低端', '处境', '种子', '净利润']",-1
三部门：加强非金融企业投资金融机构监管,2018-04-28 05:44,http://finance.sina.com.cn/stock/y/2018-04-28/doc-ifztkpip5707166.shtml,"['部门', '加强', '非金融', '企业', '投资', '金融机构', '监管']",-1
中兴通讯不考虑拒绝令影响的业绩:一季度净利增四成,2018-04-28 05:44,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5707205.shtml,"['中兴', '考虑', '拒绝', '影响', '业绩', '净利', '增长']",7
特华系掌门人李光荣被捕 执掌华安保险参股辽宁成大,2018-04-28 05:41,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5702859.shtml,"['特华系', '掌门人', '光荣', '被捕', '执掌', '华安', '保险', '参股', '辽宁']",-1
落实上市制度改革 香港市场迎来发展新机遇,2018-04-28 05:41,http://finance.sina.com.cn/stock/hkstock/2018-04-28/doc-ifztkpip5702781.shtml,"['上市', '制度', '改革', '香港', '市场', '迎来', '发展', '新机遇']",-1
5月创业板解禁市值创新高,2018-04-28 05:41,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5702824.shtml,"['创业板', '解禁', '市值', '创新']",-1
纽约油价在68美元附近波动 伊朗核协议前景困扰市场,2018-04-28 04:55,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5642178.shtml,"['纽约', '油价', '美元', '波动', '伊朗核', '协议', '前景', '困扰', '市场']",-1
舍得酒业18亿定增搁浅 50亿业绩承诺兑现期临近,2018-04-28 04:07,http://finance.sina.com.cn/roll/2018-04-28/doc-ifztkpip5582397.shtml,"['舍得', '酒业', '增长', '搁浅', '业绩', '承诺', '兑现', '临近']",-1
火车票一日一价来了！五一错峰出行部分路线可省两百多,2018-04-28 03:46,http://www.sohu.com/a/229751611_561670,"['火车票', '错峰', '出行', '部分', '路线']",-1
欧股上涨 关注美英GDP、美德首脑会晤,2018-04-28 02:56,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5474077.shtml,"['欧股', '关注', '美英', 'gdp', '美德', '首脑会晤']",-1
美国第一季度经济增长2.3%,2018-04-28 02:35,http://www.sohu.com/a/229748973_123753,"['美国', '第一季度', '经济']",-1
南非总统称将提高黑人和妇女在经济中的参与度,2018-04-28 02:35,http://www.sohu.com/a/229749303_123753,"['南非', '总统', '提高', '黑人', '妇女', '经济', '参与度']",-1
联发科急了!深夜发微博称正申请对中兴的出口许可,2018-04-28 02:11,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5399816.shtml,"['联发科', '发微', '博称', '申请', '中兴', '出口', '许可']",-1
伊朗制裁忧虑抵消美产量续增影响 油价周五盘中基本持稳,2018-04-28 02:08,http://www.sohu.com/a/229748316_119759,"['伊朗', '制裁', '忧虑', '抵消', '美国', '产量', '续增', '影响', '油价', '盘中', '基本']",-1
上证所一天内两度发函问询黄河旋风 要求就出售上海明匠和每日经济新闻报道予以说明,2018-04-28 01:52,http://www.sohu.com/a/229747476_115362,"['上证所', '发函', '问询', '黄河旋风', '要求', '出售', '上海', '明匠', '经济', '新闻报道', '予以', '说明']",-1
遭受波音打压 空客A330明年出货量大幅下降,2018-04-28 01:41,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5329055.shtml,"['遭受', '波音', '打压', '空客', 'a330', '出货量']",-1
三全食品业绩回暖 走出低谷尚需时日,2018-04-28 01:29,http://finance.sina.com.cn/roll/2018-04-28/doc-ifztkpip5307433.shtml,"['食品', '业绩', '回暖', '走出', '低谷', '尚需', '时日']",-1
远大控股子公司涉嫌操纵期货 远大系布局或受阻,2018-04-28 01:22,http://finance.sina.com.cn/roll/2018-04-28/doc-ifztkpip5294457.shtml,"['控股', '子公司', '涉嫌', '操纵', '期货', '布局', '受阻']",-1
PPP再获政策力挺文旅破冰探索规范发展,2018-04-28 01:22,http://finance.sina.com.cn/roll/2018-04-28/doc-ifztkpip5294796.shtml,"['ppp', '政策', '文旅', '破冰', '探索', '规范', '发展']",-1
美国副贸易代表：中国的政策是对WTO的一种威胁,2018-04-28 01:15,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5281789.shtml,"['美国', '贸易', '代表', '中国', '政策', 'wto', '威胁']",-1
【欧股收盘】欧股上涨 关注美英GDP、美德首脑会晤,2018-04-28 01:11,http://www.sohu.com/a/229746738_119759,"['欧股', '收盘', '欧股', '关注', '美英', 'gdp', '美德', '首脑会晤']",-1
8省上调2018年最低工资标准 你所在的省份涨多少？,2018-04-28 01:03,http://finance.sina.com.cn/china/gncj/2018-04-28/doc-ifztkpip5256240.shtml,"['上调', '最低工资', '标准', '省份']",-1
遭受波音打压，空客A330明年出货量大幅下降,2018-04-28 01:03,http://www.sohu.com/a/229746094_114986,"['遭受', '波音', '打压', '空客', 'a330', '出货量']",-1
沙特继续扩大开放 WWE将在此举办中东最大规模比赛,2018-04-28 00:47,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5217506.shtml,"['沙特', '继续', '扩大开放', 'wwe', '举办', '中东', '比赛']",-1
美国一季度经济背后的分歧：消费创五年新低 薪资创十年最大增幅,2018-04-28 00:43,http://www.sohu.com/a/229745499_130887,"['美国', '经济', '分歧', '消费', '新低', '薪资', '增幅']",-1
亚马逊广告业务增长强劲 或挑战谷歌和脸书地位,2018-04-28 00:40,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5205079.shtml,"['亚马逊', '广告业务', '挑战', '谷歌', '脸书', '地位']",-1
美国今年第一季度经济增长2.3%,2018-04-28 00:29,http://www.sohu.com/a/229744881_267106,"['美国', '第一季度', '经济']",-1
中国加拿大被美国列入严重违反知识产权国家名单,2018-04-28 00:29,http://finance.sina.com.cn/stock/usstock/c/2018-04-28/doc-ifztkpip5182597.shtml,"['中国', '加拿大', '美国', '列入', '违反', '知识产权', '国家', '名单']",-1
【财报季】皖新传媒2018第一季度财报: 营收22.57亿元，净利润6.58亿元,2018-04-28 00:27,http://www.sohu.com/a/229745984_115563,"['财报', '传媒', '第一季度', '财报', '营收', '净利润']",1
美国科技股普跌，是“这届互联网企业”要不行了？,2018-04-28 00:25,http://www.sohu.com/a/229745353_616821,"['美国', '科技股', '互联网', '企业', '不行']",-1
尴尬！特朗普滔滔不绝 主持人打断：您应该挺忙的,2018-04-28 00:24,http://finance.sina.com.cn/china/gncj/2018-04-28/doc-ifztkpip5172544.shtml,"['特朗普', '滔滔不绝', '主持人', '打断', '应该']",-1
这类机构3000亿已入市投资 最新重仓股曝光(表),2018-04-28 00:09,http://finance.sina.com.cn/stock/zldx/2018-04-28/doc-ifztkpip5134580.shtml,"['机构', '入市', '投资', '重仓股', '曝光']",-1
12大机构评资管新规落地：监管强周期正在过去,2018-04-28 00:03,http://finance.sina.com.cn/stock/marketresearch/2018-04-28/doc-ifztkpip5118913.shtml,"['机构', '资管', '落地', '监管']",-1
社论 | 创新为何九死一生？答：侵权成本太低了,2018-04-28 00:01,http://www.sohu.com/a/229743195_118622,"['社论', '创新', '九死一生', '侵权', '成本']",-1
雇佣成本加速攀升 或让美联储更倾向于年内加息四次,2018-04-27 23:57,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip5099283.shtml,"['雇佣', '成本', '加速', '攀升', '美联储', '倾向', '加息']",-1
中兴通信发布一季报：如无制裁 成绩本应如此亮眼,2018-04-27 23:56,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip5097521.shtml,"['中兴', '通信', '发布', '季报', '制裁', '成绩', '亮眼']",-1
海外创新基金研究系列之综述： 美国基金市场图鉴【天风金工基金研究吴先兴团队】,2018-04-27 23:56,http://www.sohu.com/a/229745335_619347,"['海外', '创新', '基金', '研究', '综述', '美国', '基金', '市场', '图鉴', '天风', '金工', '基金', '研究', '吴先兴', '团队']",-1
下周就倾巢来中国谈判 美国真有点坐不住了！,2018-04-27 23:47,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip5076950.shtml,"['倾巢', '中国', '谈判', '美国', '有点', '坐不住']",-1
浦发银行去年净利542亿 一季末零售成第一大收入源,2018-04-27 23:42,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip5063102.shtml,"['浦发银行', '净利', '季末', '零售', '收入']",-1
台湾当局宣布将中兴通讯列为出口管制对象,2018-04-27 23:41,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip5062850.shtml,"['台湾当局', '宣布', '中兴', '列为', '出口', '管制', '对象']",-1
山东国惠拟15亿拿下鲁银投资控股权 将获上市平台,2018-04-27 23:38,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip5052752.shtml,"['山东', '国惠', '拿下', '鲁银投资', '控股权', '上市', '平台']",-1
房贷利率持续上涨  炒房者好日子到头了？,2018-04-27 23:32,http://www.sohu.com/a/229741290_104543,"['房贷利率', '炒房者', '好日子', '到头']",-1
养老钱新动作:3066亿开始投资 已潜入这11家上市公…,2018-04-27 23:27,http://finance.sina.com.cn/stock/zldx/2018-04-27/doc-ifztkpip5020289.shtml,"['养老', '钱新', '动作', '投资', '潜入', '上市']",-1
央行等发布大资管新规，或影响100万亿资金！,2018-04-27 23:17,http://www.sohu.com/a/229740664_440500,"['央行', '发布', '资管', '影响', '资金']",-1
海虹控股2亿营收支撑360亿市值 大股东套现6亿,2018-04-27 23:17,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4990023.shtml,"['海虹', '控股', '支撑', '三六零', '市值', '股东', '套现']",-1
税收改革“大礼包”持续助力高质量发展,2018-04-27 23:15,http://www.sohu.com/a/229740949_267106,"['税收', '改革', '大礼包', '助力', '高质量', '发展']",-1
看完10大城市供地，新一线争霸超级城市一目了然！,2018-04-27 23:09,http://www.sohu.com/a/229740406_454096,"['看完', '大城市', '供地', '争霸', '城市', '一目了然']",-1
法国总统马克龙向美国发出警告：贸易战后果严重,2018-04-27 22:56,http://finance.sina.com.cn/stock/usstock/c/2018-04-27/doc-ifztkpip4909512.shtml,"['法国', '总统', '马克', '龙向', '美国', '发出', '警告', '贸易战', '后果严重']",-1
乐视网扯下业绩遮羞布 巨亏近139亿稳当A股亏损王,2018-04-27 22:54,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4904225.shtml,"['乐视网', '业绩', '遮羞布', 'a股', '亏损']",-1
中国证监会4月共核发6单IPO 筹资总额不超过60亿元,2018-04-27 22:54,http://www.sohu.com/a/229739422_123753,"['中国证监会', '核发', 'ipo', '筹资', '总额', '超过']",-1
中兴通讯：一季度净利同比增39% 正评估拒绝令对公司的影响,2018-04-27 22:52,http://www.sohu.com/a/229738880_114986,"['中兴', '净利', '增长', '评估', '拒绝', '公司', '影响']",7
比亚迪一季度净利下跌超八成，新能源车补贴退坡令腰包瘪了,2018-04-27 22:51,http://www.sohu.com/a/229739047_114986,"['比亚迪', '净利', '新能源', '补贴', '退坡', '腰包']",-1
白马股暴跌之谜：主力担忧业绩、分红变脸 基金换仓,2018-04-27 22:50,http://finance.sina.com.cn/stock/s/2018-04-28/doc-ifztkpip4889020.shtml,"['白马股', '暴跌', '之谜', '主力', '担忧', '业绩', '分红', '变脸', '基金', '换仓']",-1
陶振武辞任天马股份代行财务总监 董事长徐茂栋代职,2018-04-27 22:46,http://www.sohu.com/a/229738368_120702,"['陶振武', '辞任', '天马', '股份', '代行', '财务总监', '董事长', '徐茂栋', '代职']",-1
广发戴康评资管新规：银行公募产品投股票限制或放松,2018-04-27 22:45,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip4870241.shtml,"['广发', '戴康', '资管', '银行', '产品', '股票', '限制', '放松']",-1
太奇葩了 *ST华泽因没钱付审计费发不出年报,2018-04-27 22:42,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4858006.shtml,"['奇葩', 'st', '华泽因', '没钱', '审计费', '发不出', '年报']",-1
纽市盘前：朝韩言和难压金价，GDP黯淡英镑失血180点,2018-04-27 22:39,http://www.sohu.com/a/229745891_420078,"['纽市', '盘前', '韩言', '金价', 'gdp', '失血']",-1
面对谣言不能因坐不住就没做好 平安董秘应向伊利学,2018-04-27 22:37,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4836347.shtml,"['面对', '谣言', '不能', '坐不住', '做好', '董秘', '应向', '伊利']",-1
*ST华泽26跌停直逼纪录:没钱寸步难行连审计都请不起,2018-04-27 22:35,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4829977.shtml,"['st', '华泽', '跌停', '直逼', '纪录', '寸步难行', '审计', '请不起']",-1
对外资金融机构业务放宽新举措 这些红线业务被放行,2018-04-27 22:35,http://finance.sina.com.cn/stock/y/2018-04-27/doc-ifztkpip4829729.shtml,"['外资', '金融机构', '业务', '放宽', '新举措', '红线', '业务', '放行']",-1
财务信披新规：三大重要修订 新旧信披19号准则对比,2018-04-27 22:35,http://finance.sina.com.cn/stock/y/2018-04-27/doc-ifztkpip4829782.shtml,"['财务', '信披', '三大', '修订', '新旧', '信披', '准则', '对比']",-1
易居赴港上市 背靠恒大、碧桂园、万科等25家房企,2018-04-27 22:34,http://finance.sina.com.cn/stock/newstock/2018-04-27/doc-ifztkpip4826116.shtml,"['易居', '上市', '背靠', '恒大', '碧桂园', '万科', '房企']",-1
社保基金一组合退出中兴十大股东榜 年报持2000万股,2018-04-27 22:34,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4822795.shtml,"['社保', '基金', '组合', '退出', '中兴', '十大', '股东', '年报']",-1
一季度上市险企盈利猛增 寿险“一哥”之争愈演愈烈,2018-04-27 22:34,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4826094.shtml,"['上市', '盈利', '猛增', '寿险', '愈演愈烈']",-1
A股1782家企业进行了业绩修正 其中133家大幅变脸,2018-04-27 22:34,http://finance.sina.com.cn/wm/2018-04-27/doc-ifztkpip4826053.shtml,"['a股', '企业', '进行', '业绩', '修正', '变脸']",-1
扒一扒天津同仁堂:和狗不理是兄弟 股权变化故事多,2018-04-27 22:34,http://finance.sina.com.cn/stock/jhzx/2018-04-27/doc-ifztkpip4825985.shtml,"['天津', '同仁堂', '狗不理', '兄弟', '股权', '变化', '故事']",-1
一季度上市险企盈利猛增，寿险“一哥”之争愈演愈烈,2018-04-27 22:32,http://www.sohu.com/a/229738683_632979,"['上市', '盈利', '猛增', '寿险', '愈演愈烈']",-1
扒一扒天津同仁堂：和“狗不理”是兄弟，股权变化背后故事多,2018-04-27 22:32,http://www.sohu.com/a/229739202_632979,"['天津', '同仁堂', '狗不理', '兄弟', '股权', '变化', '故事']",-1
惊了！这家企业筹不来年报审计费，坐等摘牌……,2018-04-27 22:32,http://www.sohu.com/a/229738851_632979,"['企业', '筹不来', '年报', '审计费', '坐等', '摘牌']",-1
先有股东变更，又来高管大换血，国联安能否扭转颓势？,2018-04-27 22:32,http://www.sohu.com/a/229739038_632979,"['股东', '变更', '换血', '国联安', '能否', '扭转颓势']",-1
多重利好助攻美元 欧元进入超卖区域,2018-04-27 22:30,http://www.sohu.com/a/229737090_119759,"['助攻', '美元', '欧元', '进入', '超卖', '区域']",-1
香港证监会计划变更投资者赔偿机制,2018-04-27 22:30,http://www.sohu.com/a/229737280_119759,"['香港', '证监会', '计划', '变更', '投资者', '赔偿', '机制']",-1
方正固收点评资管新规：一轮监管强周期正在过去,2018-04-27 22:29,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip4801304.shtml,"['方正', '点评', '资管', '监管']",18
兴证王德伦：资管新规正式稿适度放宽 略超预期,2018-04-27 22:28,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip4798332.shtml,"['兴证', '德伦', '资管', '放宽', '预期']",-1
中兴通讯一季度在拒绝令未产生影响的前提下 实现净利润16.87亿元,2018-04-27 22:25,http://www.sohu.com/a/229736935_114837,"['中兴', '拒绝', '产生', '影响', '前提', '实现', '净利润']",-1
肖迪明：农村有新房，还要有新貌，关键是规划｜委员说,2018-04-27 22:24,http://www.sohu.com/a/229738507_450842,"['肖迪明', '农村', '新房', '新貌', '关键', '规划', '委员']",-1
华泰宏观李超评资管新规:新规短期对市场影响不大,2018-04-27 22:19,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip4759366.shtml,"['华泰', '宏观', '李超', '资管', '市场', '影响']",-1
两部委联合印发意见：加快推进天然气产供储销体系建设,2018-04-27 22:18,http://www.sohu.com/a/229736343_118392,"['两部委', '联合', '印发', '意见', '加快', '推进', '天然气', '产供', '储销', '体系', '建设']",-1
港澳台简讯：香港首季出口货值同比升9.7%,2018-04-27 22:17,http://www.sohu.com/a/229735696_267106,"['简讯', '香港', '出口', '货值']",-1
中兴通讯：无法保证1季报真实 不要基于报告进行投资,2018-04-27 22:14,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4739007.shtml,"['中兴', '无法', '保证', '季报', '报告', '进行', '投资']",-1
兴业银行乔永远点评资管新规:延长过渡期降抛售风险,2018-04-27 22:14,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip4737986.shtml,"['兴业银行', '点评', '资管', '延长', '过渡期', '抛售', '风险']",-1
解析资管新规八处重要修改：哪些变严厉了，哪些变缓和了？,2018-04-27 22:05,http://www.sohu.com/a/229734925_260616,"['解析', '资管', '修改']",-1
沪深上市公司18年4月27日晚间上市公司重要公告,2018-04-27 22:03,http://www.sohu.com/a/229734807_115124,"['上市公司', '上市公司']",-1
油价“三连涨”，五一出行成本增加了！ | 车主必读,2018-04-27 22:03,http://www.sohu.com/a/229760060_612858,"['油价', '连涨', '出行', '成本增加', '车主', '必读']",-1
五粮液2017年营收破300亿 大比例分红回馈投资者,2018-04-27 22:02,http://www.sohu.com/a/229734803_120702,"['五粮液', '收破', '比例', '分红', '回馈', '投资者']",-1
格力中期分红难阻当下市值“失血” 监管紧盯“发红包”铁公鸡难遁形,2018-04-27 22:02,http://www.sohu.com/a/229734559_120702,"['格力', '分红', '市值', '失血', '监管', '发红包', '铁公鸡', '遁形']",-1
地产行业顶在哪里,2018-04-27 22:02,http://www.sohu.com/a/229734190_120702,"['地产', '行业']",-1
力源信息“变形计”,2018-04-27 22:01,http://www.sohu.com/a/229734363_120702,"['力源', '信息', '变形']",-1
中兴通讯：1季度净利16.87亿 未考虑美商务拒绝影响,2018-04-27 22:01,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4675994.shtml,"['中兴', '季度', '净利', '考虑', '美国', '商务', '拒绝', '影响']",7
青海：不合格食品处置率达100% 61家企业列入黑名单,2018-04-27 21:58,http://www.sohu.com/a/229734328_123753,"['青海', '合格', '食品', '处置', '企业', '列入', '黑名单']",-1
银河证券胡立峰评资管新规：1174只混合基金需要整改,2018-04-27 21:54,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip4642996.shtml,"['银河证券', '胡立峰', '资管', '混合', '基金', '需要', '整改']",-1
天龙集团最近有点烦 不止审计机构撂挑董秘也不干了,2018-04-27 21:54,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4646068.shtml,"['天龙', '集团', '有点烦', '不止', '审计', '机构', '董秘']",-1
支付三分天下：巨头厮杀，小玩家倒闭，网联银联成最后的收割者？,2018-04-27 21:47,http://www.sohu.com/a/229733412_104421,"['支付', '天下', '巨头', '厮杀', '玩家', '倒闭', '网联', '银联', '收割']",-1
6条地铁PPP项目被财政部要求整改 涉资约1688亿元,2018-04-27 21:45,http://finance.sina.com.cn/roll/2018-04-27/doc-ifztkpip4608257.shtml,"['地铁', 'ppp', '项目', '财政部', '要求', '整改', '涉资']",-1
宜通世纪：发生员工中毒事件 已造成两人死亡,2018-04-27 21:39,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4584222.shtml,"['宜通', '世纪', '发生', '员工', '中毒事件', '造成', '死亡']",-1
步长制药2017年净利润下降超7% 主力产品丹红注射液销售量下跌,2018-04-27 21:39,http://www.sohu.com/a/229732097_114988,"['步长', '制药', '净利润', '主力', '产品', '丹红', '注射液', '销售量']",-1
华创证券评资管新规：资管信托市值2340亿约占总的1%,2018-04-27 21:39,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip4584133.shtml,"['华创', '证券', '资管', '资管', '信托', '市值']",-1
百度净利润飙升277% 股价开盘涨逾7%,2018-04-27 21:38,http://www.sohu.com/a/229731971_639898,"['百度', '净利润', '飙升', '股价', '开盘']",-1
香飘飘一年卖12亿杯奶茶 利润2.7亿广告费就花2.3…,2018-04-27 21:37,http://finance.sina.com.cn/stock/s/2018-04-27/doc-ifztkpip4574469.shtml,"['奶茶', '利润', '广告费']",-1
星石投资点评资管新规:私募迎大利好 行业将天朗气清,2018-04-27 21:36,http://finance.sina.com.cn/stock/marketresearch/2018-04-27/doc-ifztkpip4570254.shtml,"['星石', '投资', '点评', '资管', '迎大', '行业', '天朗气清']",-1
